NOC Major Group,NOC Minor Group,NOC Title,Economic region code,Economic region name,Minimum wage,Median wage,Maximum wage
63,6311,Food service supervisors,3530,Toronto,14.35,16.0,22.0
63,6311,Food service supervisors,3540,Kitchener--Waterloo--Barrie,14.35,15.75,20.5
63,6311,Food service supervisors,3550,Hamilton--Niagara Peninsula,14.35,15.75,22.41
63,6311,Food service supervisors,3560,London,14.35,15.8,21.35
63,6311,Food service supervisors,3570,Windsor--Sarnia,14.35,15.15,20.97
63,6311,Food service supervisors,3580,Stratford--Bruce Peninsula,14.35,15.89,21.51
63,6311,Food service supervisors,3590,Northeast,14.35,15.75,19.0
63,6311,Food service supervisors,3595,Northwest,,,
63,6312,Executive housekeepers,3510,Ottawa,,,
63,6312,Executive housekeepers,3515,Kingston--Pembroke,,,
63,6312,Executive housekeepers,3520,Muskoka--Kawarthas,,,
63,6312,Executive housekeepers,3530,Toronto,14.95,21.8,31.44
63,6312,Executive housekeepers,3540,Kitchener--Waterloo--Barrie,14.35,18.21,26.61
63,6312,Executive housekeepers,3550,Hamilton--Niagara Peninsula,14.35,16.95,24.28
63,6312,Executive housekeepers,3560,London,,,
63,6312,Executive housekeepers,3570,Windsor--Sarnia,,,
63,6312,Executive housekeepers,3580,Stratford--Bruce Peninsula,,,
63,6312,Executive housekeepers,3590,Northeast,14.35,16.0,23.7
63,6312,Executive housekeepers,3595,Northwest,,,
63,6313,"Accommodation, travel, tourism and related services supervisors",3510,Ottawa,15.3,24.04,42.31
63,6313,"Accommodation, travel, tourism and related services supervisors",3515,Kingston--Pembroke,,,
63,6313,"Accommodation, travel, tourism and related services supervisors",3520,Muskoka--Kawarthas,,,
63,6313,"Accommodation, travel, tourism and related services supervisors",3530,Toronto,15.3,24.04,42.31
63,6313,"Accommodation, travel, tourism and related services supervisors",3540,Kitchener--Waterloo--Barrie,15.3,24.04,42.31
63,6313,"Accommodation, travel, tourism and related services supervisors",3550,Hamilton--Niagara Peninsula,15.0,21.5,32.09
63,6313,"Accommodation, travel, tourism and related services supervisors",3560,London,15.3,24.04,42.31
63,6313,"Accommodation, travel, tourism and related services supervisors",3570,Windsor--Sarnia,15.3,24.04,42.31
63,6313,"Accommodation, travel, tourism and related services supervisors",3580,Stratford--Bruce Peninsula,,,
63,6313,"Accommodation, travel, tourism and related services supervisors",3590,Northeast,,,
63,6313,"Accommodation, travel, tourism and related services supervisors",3595,Northwest,14.35,21.63,27.0
63,6314,Customer and information services supervisors,3510,Ottawa,14.5,20.29,31.24
63,6314,Customer and information services supervisors,3515,Kingston--Pembroke,,,
63,6314,Customer and information services supervisors,3520,Muskoka--Kawarthas,,,
63,6314,Customer and information services supervisors,3530,Toronto,14.6,20.6,33.65
63,6314,Customer and information services supervisors,3540,Kitchener--Waterloo--Barrie,15.0,20.65,35.52
63,6314,Customer and information services supervisors,3550,Hamilton--Niagara Peninsula,15.0,19.88,32.73
63,6314,Customer and information services supervisors,3560,London,14.35,17.76,28.15
63,6314,Customer and information services supervisors,3570,Windsor--Sarnia,14.55,18.5,29.23
63,6314,Customer and information services supervisors,3580,Stratford--Bruce Peninsula,,,
63,6314,Customer and information services supervisors,3590,Northeast,,,
63,6314,Customer and information services supervisors,3595,Northwest,,,
63,6315,Cleaning supervisors,3510,Ottawa,15.75,26.22,36.26
63,6315,Cleaning supervisors,3515,Kingston--Pembroke,,,
63,6315,Cleaning supervisors,3520,Muskoka--Kawarthas,15.25,24.0,35.9
63,6315,Cleaning supervisors,3530,Toronto,15.0,24.1,36.0
63,6315,Cleaning supervisors,3540,Kitchener--Waterloo--Barrie,15.25,24.0,35.9
63,6315,Cleaning supervisors,3550,Hamilton--Niagara Peninsula,17.0,23.08,42.86
63,6315,Cleaning supervisors,3560,London,,,
63,6315,Cleaning supervisors,3570,Windsor--Sarnia,15.25,24.0,35.9
63,6315,Cleaning supervisors,3580,Stratford--Bruce Peninsula,15.25,24.0,35.9
63,6315,Cleaning supervisors,3590,Northeast,15.25,24.0,35.9
63,6315,Cleaning supervisors,3595,Northwest,15.25,24.0,35.9
63,6316,Other services supervisors,3510,Ottawa,14.6,21.4,35.26
63,6316,Other services supervisors,3515,Kingston--Pembroke,15.0,18.63,27.78
63,6316,Other services supervisors,3520,Muskoka--Kawarthas,15.0,20.27,34.62
63,6316,Other services supervisors,3530,Toronto,15.0,19.23,29.5
63,6316,Other services supervisors,3540,Kitchener--Waterloo--Barrie,16.0,21.0,27.5
63,6316,Other services supervisors,3550,Hamilton--Niagara Peninsula,15.0,20.27,34.62
63,6316,Other services supervisors,3560,London,15.0,20.27,34.62
63,6316,Other services supervisors,3570,Windsor--Sarnia,15.0,20.27,34.62
63,6316,Other services supervisors,3580,Stratford--Bruce Peninsula,,,
63,6316,Other services supervisors,3590,Northeast,,,
63,6316,Other services supervisors,3595,Northwest,,,
63,6321,Chefs,3510,Ottawa,14.35,18.0,25.0
63,6321,Chefs,3515,Kingston--Pembroke,14.35,18.36,27.88
63,6321,Chefs,3520,Muskoka--Kawarthas,14.35,18.0,25.0
63,6321,Chefs,3530,Toronto,14.35,18.0,24.38
63,6321,Chefs,3540,Kitchener--Waterloo--Barrie,14.5,18.0,24.17
63,6321,Chefs,3550,Hamilton--Niagara Peninsula,14.35,20.0,26.65
63,6321,Chefs,3560,London,14.35,18.0,24.0
63,6321,Chefs,3570,Windsor--Sarnia,14.35,17.5,26.0
63,6321,Chefs,3580,Stratford--Bruce Peninsula,14.35,18.0,25.0
63,6321,Chefs,3590,Northeast,14.35,18.0,25.0
63,6321,Chefs,3595,Northwest,14.88,18.25,27.76
63,6322,Cooks,3510,Ottawa,14.35,15.75,20.0
63,6322,Cooks,3515,Kingston--Pembroke,14.35,15.0,18.95
63,6322,Cooks,3520,Muskoka--Kawarthas,14.35,15.3,18.94
63,6322,Cooks,3530,Toronto,14.35,16.0,20.54
63,6322,Cooks,3540,Kitchener--Waterloo--Barrie,14.35,15.25,19.0
63,6322,Cooks,3550,Hamilton--Niagara Peninsula,14.35,15.5,19.5
63,6322,Cooks,3560,London,14.35,15.0,18.5
63,6322,Cooks,3570,Windsor--Sarnia,14.35,15.0,19.0
63,6322,Cooks,3580,Stratford--Bruce Peninsula,14.35,16.0,20.0
63,6322,Cooks,3590,Northeast,14.35,15.0,18.79
63,6322,Cooks,3595,Northwest,14.35,15.18,20.0
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3510,Ottawa,14.35,18.0,28.45
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3515,Kingston--Pembroke,14.35,17.0,28.45
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3520,Muskoka--Kawarthas,14.35,17.0,28.45
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3530,Toronto,14.35,18.0,32.0
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3540,Kitchener--Waterloo--Barrie,14.35,15.0,23.0
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3550,Hamilton--Niagara Peninsula,14.4,17.5,30.0
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3560,London,14.35,17.0,28.45
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3570,Windsor--Sarnia,14.35,17.0,28.45
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3580,Stratford--Bruce Peninsula,,,
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3590,Northeast,14.35,15.9,20.67
63,6331,"Butchers, meat cutters and fishmongers - retail and wholesale",3595,Northwest,,,
63,6332,Bakers,3510,Ottawa,14.35,15.25,21.15
63,6332,Bakers,3515,Kingston--Pembroke,14.35,15.0,21.0
63,6332,Bakers,3520,Muskoka--Kawarthas,14.35,15.0,20.25
63,6332,Bakers,3530,Toronto,14.35,14.5,19.95
63,6332,Bakers,3540,Kitchener--Waterloo--Barrie,14.35,14.8,20.0
63,6332,Bakers,3550,Hamilton--Niagara Peninsula,14.35,15.0,20.75
63,6332,Bakers,3560,London,14.35,14.5,28.99
63,6332,Bakers,3570,Windsor--Sarnia,14.35,15.0,17.0
63,6332,Bakers,3580,Stratford--Bruce Peninsula,14.35,15.0,20.25
63,6332,Bakers,3590,Northeast,14.35,15.0,18.13
63,6332,Bakers,3595,Northwest,14.44,15.65,19.1
63,6341,Hairstylists and barbers,3510,Ottawa,14.35,17.0,25.0
63,6341,Hairstylists and barbers,3515,Kingston--Pembroke,,,
63,6341,Hairstylists and barbers,3520,Muskoka--Kawarthas,14.35,15.5,25.0
63,6341,Hairstylists and barbers,3530,Toronto,14.35,14.35,25.0
63,6341,Hairstylists and barbers,3540,Kitchener--Waterloo--Barrie,14.35,15.0,25.59
63,6341,Hairstylists and barbers,3550,Hamilton--Niagara Peninsula,14.35,16.0,24.62
63,6341,Hairstylists and barbers,3560,London,14.35,15.38,20.0
63,6341,Hairstylists and barbers,3570,Windsor--Sarnia,15.0,17.0,25.96
63,6341,Hairstylists and barbers,3580,Stratford--Bruce Peninsula,14.35,15.5,25.0
63,6341,Hairstylists and barbers,3590,Northeast,15.0,16.0,21.58
63,6341,Hairstylists and barbers,3595,Northwest,14.35,18.0,22.5
63,6342,"Tailors, dressmakers, furriers and milliners",3510,Ottawa,14.35,17.0,24.13
63,6342,"Tailors, dressmakers, furriers and milliners",3515,Kingston--Pembroke,,,
63,6342,"Tailors, dressmakers, furriers and milliners",3520,Muskoka--Kawarthas,,,
63,6342,"Tailors, dressmakers, furriers and milliners",3530,Toronto,14.35,17.0,24.13
63,6342,"Tailors, dressmakers, furriers and milliners",3540,Kitchener--Waterloo--Barrie,,,
63,6342,"Tailors, dressmakers, furriers and milliners",3550,Hamilton--Niagara Peninsula,14.35,17.0,24.13
63,6342,"Tailors, dressmakers, furriers and milliners",3560,London,,,
63,6342,"Tailors, dressmakers, furriers and milliners",3570,Windsor--Sarnia,14.35,17.0,24.13
63,6342,"Tailors, dressmakers, furriers and milliners",3580,Stratford--Bruce Peninsula,,,
63,6342,"Tailors, dressmakers, furriers and milliners",3590,Northeast,14.35,17.0,24.13
63,6342,"Tailors, dressmakers, furriers and milliners",3595,Northwest,,,
63,6343,Shoe repairers and shoemakers,3510,Ottawa,,,
63,6343,Shoe repairers and shoemakers,3515,Kingston--Pembroke,,,
63,6343,Shoe repairers and shoemakers,3520,Muskoka--Kawarthas,,,
63,6343,Shoe repairers and shoemakers,3530,Toronto,,,
63,6343,Shoe repairers and shoemakers,3540,Kitchener--Waterloo--Barrie,,,
63,6343,Shoe repairers and shoemakers,3550,Hamilton--Niagara Peninsula,,,
63,6343,Shoe repairers and shoemakers,3560,London,,,
63,6343,Shoe repairers and shoemakers,3570,Windsor--Sarnia,,,
63,6343,Shoe repairers and shoemakers,3580,Stratford--Bruce Peninsula,,,
63,6343,Shoe repairers and shoemakers,3590,Northeast,,,
63,6343,Shoe repairers and shoemakers,3595,Northwest,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3510,Ottawa,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3515,Kingston--Pembroke,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3520,Muskoka--Kawarthas,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3530,Toronto,14.75,20.38,30.0
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3540,Kitchener--Waterloo--Barrie,14.75,20.38,30.0
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3550,Hamilton--Niagara Peninsula,14.75,20.38,30.0
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3560,London,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3570,Windsor--Sarnia,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3580,Stratford--Bruce Peninsula,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3590,Northeast,,,
63,6344,"Jewellers, jewellery and watch repairers and related occupations",3595,Northwest,,,
63,6345,Upholsterers,3510,Ottawa,,,
63,6345,Upholsterers,3515,Kingston--Pembroke,,,
63,6345,Upholsterers,3520,Muskoka--Kawarthas,,,
63,6345,Upholsterers,3530,Toronto,18.0,21.5,38.89
63,6345,Upholsterers,3540,Kitchener--Waterloo--Barrie,18.0,21.5,38.89
63,6345,Upholsterers,3550,Hamilton--Niagara Peninsula,,,
63,6345,Upholsterers,3560,London,,,
63,6345,Upholsterers,3570,Windsor--Sarnia,,,
63,6345,Upholsterers,3580,Stratford--Bruce Peninsula,,,
63,6345,Upholsterers,3590,Northeast,,,
63,6345,Upholsterers,3595,Northwest,,,
63,6346,Funeral directors and embalmers,3510,Ottawa,15.0,24.04,36.06
63,6346,Funeral directors and embalmers,3515,Kingston--Pembroke,15.0,24.04,36.06
63,6346,Funeral directors and embalmers,3520,Muskoka--Kawarthas,,,
63,6346,Funeral directors and embalmers,3530,Toronto,14.35,24.04,28.85
63,6346,Funeral directors and embalmers,3540,Kitchener--Waterloo--Barrie,15.0,24.04,36.06
63,6346,Funeral directors and embalmers,3550,Hamilton--Niagara Peninsula,,,
63,6346,Funeral directors and embalmers,3560,London,15.0,24.04,36.06
63,6346,Funeral directors and embalmers,3570,Windsor--Sarnia,15.0,24.04,36.06
63,6346,Funeral directors and embalmers,3580,Stratford--Bruce Peninsula,,,
63,6346,Funeral directors and embalmers,3590,Northeast,,,
63,6346,Funeral directors and embalmers,3595,Northwest,,,
64,6411,Sales and account representatives - wholesale trade (non-technical),3510,Ottawa,15.0,24.04,39.06
64,6411,Sales and account representatives - wholesale trade (non-technical),3515,Kingston--Pembroke,17.63,26.22,36.06
64,6411,Sales and account representatives - wholesale trade (non-technical),3520,Muskoka--Kawarthas,20.0,26.44,45.67
64,6411,Sales and account representatives - wholesale trade (non-technical),3530,Toronto,15.0,24.67,41.45
64,6411,Sales and account representatives - wholesale trade (non-technical),3540,Kitchener--Waterloo--Barrie,17.0,27.47,43.27
64,6411,Sales and account representatives - wholesale trade (non-technical),3550,Hamilton--Niagara Peninsula,16.5,28.85,43.27
64,6411,Sales and account representatives - wholesale trade (non-technical),3560,London,17.0,28.0,41.03
64,6411,Sales and account representatives - wholesale trade (non-technical),3570,Windsor--Sarnia,16.0,25.48,42.05
64,6411,Sales and account representatives - wholesale trade (non-technical),3580,Stratford--Bruce Peninsula,16.0,26.44,35.58
64,6411,Sales and account representatives - wholesale trade (non-technical),3590,Northeast,16.0,25.25,36.06
64,6411,Sales and account representatives - wholesale trade (non-technical),3595,Northwest,15.5,21.0,36.06
64,6421,Retail salespersons,3510,Ottawa,14.35,15.0,20.51
64,6421,Retail salespersons,3515,Kingston--Pembroke,14.35,14.95,22.75
64,6421,Retail salespersons,3520,Muskoka--Kawarthas,14.35,15.75,22.6
64,6421,Retail salespersons,3530,Toronto,14.35,15.0,25.64
64,6421,Retail salespersons,3540,Kitchener--Waterloo--Barrie,14.35,15.0,26.0
64,6421,Retail salespersons,3550,Hamilton--Niagara Peninsula,14.35,15.0,25.0
64,6421,Retail salespersons,3560,London,14.35,15.0,22.0
64,6421,Retail salespersons,3570,Windsor--Sarnia,14.35,15.0,23.0
64,6421,Retail salespersons,3580,Stratford--Bruce Peninsula,14.35,15.0,25.0
64,6421,Retail salespersons,3590,Northeast,14.35,15.0,21.4
64,6421,Retail salespersons,3595,Northwest,14.35,15.0,25.0
65,6511,Maîtres d'hôtel and hosts/hostesses,3510,Ottawa,14.35,16.0,25.64
65,6511,Maîtres d'hôtel and hosts/hostesses,3515,Kingston--Pembroke,14.35,16.0,27.64
65,6511,Maîtres d'hôtel and hosts/hostesses,3520,Muskoka--Kawarthas,,,
65,6511,Maîtres d'hôtel and hosts/hostesses,3530,Toronto,14.35,16.0,21.63
65,6511,Maîtres d'hôtel and hosts/hostesses,3540,Kitchener--Waterloo--Barrie,14.35,16.0,22.0
65,6511,Maîtres d'hôtel and hosts/hostesses,3550,Hamilton--Niagara Peninsula,14.35,15.0,29.81
65,6511,Maîtres d'hôtel and hosts/hostesses,3560,London,14.35,16.0,22.62
65,6511,Maîtres d'hôtel and hosts/hostesses,3570,Windsor--Sarnia,14.35,14.35,20.13
65,6511,Maîtres d'hôtel and hosts/hostesses,3580,Stratford--Bruce Peninsula,14.35,16.06,19.67
65,6511,Maîtres d'hôtel and hosts/hostesses,3590,Northeast,,,
65,6511,Maîtres d'hôtel and hosts/hostesses,3595,Northwest,14.35,16.0,22.92
65,6512,Bartenders,3510,Ottawa,14.35,17.0,30.0
65,6512,Bartenders,3515,Kingston--Pembroke,14.35,16.0,20.0
65,6512,Bartenders,3520,Muskoka--Kawarthas,14.35,17.0,30.0
65,6512,Bartenders,3530,Toronto,15.0,18.0,30.0
65,6512,Bartenders,3540,Kitchener--Waterloo--Barrie,14.35,15.0,28.0
65,6512,Bartenders,3550,Hamilton--Niagara Peninsula,14.35,15.0,30.0
65,6512,Bartenders,3560,London,14.35,17.0,30.0
65,6512,Bartenders,3570,Windsor--Sarnia,14.35,15.0,25.0
65,6512,Bartenders,3580,Stratford--Bruce Peninsula,,,
65,6512,Bartenders,3590,Northeast,14.35,15.0,20.0
65,6512,Bartenders,3595,Northwest,14.35,15.0,18.5
65,6513,Food and beverage servers,3510,Ottawa,14.35,15.0,23.0
65,6513,Food and beverage servers,3515,Kingston--Pembroke,14.35,15.0,20.2
65,6513,Food and beverage servers,3520,Muskoka--Kawarthas,14.35,15.0,20.0
65,6513,Food and beverage servers,3530,Toronto,14.35,14.5,23.0
65,6513,Food and beverage servers,3540,Kitchener--Waterloo--Barrie,14.35,15.0,25.0
65,6513,Food and beverage servers,3550,Hamilton--Niagara Peninsula,14.35,14.75,23.0
65,6513,Food and beverage servers,3560,London,14.35,16.0,22.75
65,6513,Food and beverage servers,3570,Windsor--Sarnia,14.35,15.0,20.0
65,6513,Food and beverage servers,3580,Stratford--Bruce Peninsula,14.35,15.0,20.0
