X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-80.1934782279999,43.502869021,2173,172386746,T0090,Retirement Home, ,Chartwell Royal on Gordon Retirement Residence, , , ,1691 Gordon Street, , ,Guelph,N1L1E1,20220428135928,20220426154709
-79.4706082119999,43.6526966810001,2199,172386700,T0440,Retirement Home, ,Chartwell Grenadier Retirement Residence, , , ,2100 Bloor Street, , ,Toronto,M6S1M7,20220428140054,20220426154703
-79.360327077,43.659087287,2227,172387216,T0555,Retirement Home, ,The Sumach by Chartwell, , , ,146 Sumach Street, , ,Toronto,M5A0P7,20220428135944,20220426154812
-80.551570845,43.53897311,2249,172387141,T0020,Retirement Home, ,St. Jacobs Place, , , ,10 Water Street, , ,St. Jacobs,N0B2N0,20220428140019,20220426154802
-80.239727036,44.507710092,2250,172386584,N0472,Retirement Home, ,Balmoral Place Retirement Community, , , ,8 Harbour Street, , ,Collingwood,L9Y5B4,20220428140036,20220426154648
-80.252270752,43.5580955280001,2273,172387187,T0074,Retirement Home, ,The Elliott Community, , , ,170 Metcalfe Street, , ,Guelph,N1E4Y3,20220428140019,20220426154808
-78.7497019419999,44.343303135,2274,172386644,T0030,Retirement Home, ,Caressant Care - Lindsay, , , ,240 Mary Street West, , ,Kawartha Lakes,K9V5K5,20220428140036,20220426154656
-80.7635943559999,42.9167807900001,2296,172386793,S0141,Retirement Home, ,Dayspring Residence, , , ,332787 Plank Line,R.R. 7, ,Tillsonburg,N4G4H1,20220428135928,20220426154716
-79.482121134,43.859493817,2324,172386757,T0109,Retirement Home, ,Chartwell Valley Vista Retirement Residence, , , ,600 Valley Vista Drive, , ,Vaughan,L6A4H2,20220428140054,20220426154711
-81.397538013,43.556546172,2350,172387102,S0415,Retirement Home, ,Seaforth Retirement Community, , , ,100 James Street, , ,Seaforth,N0K1W0,20220428140019,20220426154757
-79.434961836,44.0550083530001,2351,172386557,T0145,Retirement Home, ,Amica Newmarket, , , ,275 Doak Lane, , ,Newmarket,L3Y0A2,20220428140036,20220426154644
-80.002396962,44.527776707,2371,172387290,N0122,Retirement Home, ,Waterside Retirement Lodge Inc., , , ,239 Zoo Park Road, , ,Wasaga Beach,L9Z0A1,20220428140001,20220426154822
-78.2796036569999,43.9608097890001,2379,172386819,T0451,Retirement Home, ,Empire Crossing Retirement Community, , , ,224 Ward Street, , ,Port Hope,L1A0C5,20220428140018,20220426154719
-79.868688624,43.4933793340001,2384,172387109,T0436,Retirement Home, ,Seasons Milton, , , ,760 Bronte Street, , ,Milton,L9T8X4,20220428135914,20220426154758
-79.382412094,43.7671998050001,2393,172386548,T0143,Retirement Home, ,Amica Bayview Gardens, , , ,19 Rean Drive, , ,Toronto,M2K0A4,20220428135944,20220426154643
-82.777310327,42.298645783,2400,172386919,S0214,Retirement Home, ,La Chaumiere Retirement Residence, , , ,1023 County Road 22, , ,Belle River,N0R1A0,20220428135929,20220426154732
-79.569584935,43.563945861,2427,172386858,T0190,Retirement Home, ,Greenway Lodge Retirement Home, , , ,860 The Greenway, , ,Mississauga,L5G1P6,20220428140054,20220426154724
-79.666041956,43.4493222360001,2445,172386773,T0270,Retirement Home, ,Churchill Place, , , ,345 Church Street, , ,Oakville,L6J7G4,20220428140036,20220426154713
-80.915156958,44.5720991700001,2466,172387110,S0158,Retirement Home, ,Seasons Owen Sound, , , ,1389 16th Avenue, , ,Owen Sound,N4K0A9,20220428140037,20220426154758
-80.9930289819999,46.491731681,2484,172387056,N0443,Retirement Home, ,Red Oak Villa, , , ,20 Road,Suite Anne, ,Greater Sudbury,P3C5N4,20220428140054,20220426154751
-81.135421903,43.259635433,2494,172386917,S0020,Retirement Home, ,Kingsway Lodge, , , ,310 Queen Street, , ,Saint Marys,N4X1C8,20220428140112,20220426154732
-75.6734363269999,45.3849820500001,2503,172386607,N0551,Retirement Home, ,Billingswood Manor, , , ,1370 Bank Street, , ,Ottawa,K1H8N6,20220428135959,20220426154651
-79.435709237,44.0551148530001,2508,172387207,T0610,Retirement Home, ,The Renoir, , , ,270 Doak Lane, , ,Newmarket,L3Y0A5,20220428140037,20220426154811
-77.54961525,44.295471881,2524,172387145,N0501,Retirement Home, ,Stirling Towers Retirement Home, , , ,63 West Front Street, , ,Stirling,K0K3E0,20220428140054,20220426154803
-79.664024764,43.5438775530001,2534,172387019,T0444,Retirement Home, ,Parkland on the Glen, , , ,1665 The Collegeway, , ,Mississauga,L5L0A9,20220428140112,20220426154746
-80.512891028,43.4924952040001,2545,172387192,T0608,Retirement Home, ,The Hygate on Lexington, , , ,215 Lexington Road, , ,Waterloo,N2K2E1,20220428140000,20220426154809
-80.3769128759999,43.3933584930001,2558,172386973,T0544,Retirement Home, ,Marian Residence Retirement Home, , , ,640 Hillview Road, , ,Cambridge,N3H5H3,20220428135944,20220426154740
-80.878033483,43.915625559,2580,172386643,T0033,Retirement Home, ,Caressant Care - Harriston, , , ,24 Louise Street, , ,Harriston,N0G1Z0,20220428140111,20220426154656
-76.6992621749999,45.4817041220001,2592,172386734,N0050,Retirement Home, ,Chartwell Quail Creek Retirement Residence, , , ,450 Albert Street, , ,Renfrew,K7V4K4,20220428140111,20220426154708
-80.703248932,42.8592821830001,2605,172386869,S0392,Retirement Home, ,Harvest Retirement Community, , , ,15 Harvest Avenue, , ,Tillsonburg,N4G0E2,20220428140000,20220426154726
-79.34884708,43.7363819010001,2606,172386857,T0431,Retirement Home, ,Greenview Lodge, , , ,880 Lawrence Avenue, , ,Toronto,M3C1P6,20220428140036,20220426154724
-77.1504377909999,43.943147636,2630,172386655,N0125,Retirement Home, ,Carriage House Retirement Residence, , , ,1530 County Road 10, , ,Prince Edward,K0K1P0,20220428140111,20220426154657
-79.874746106,43.259737993,2639,172386653,S0120,Retirement Home, ,Caroline Place Retirement Residence, , , ,118 Market Street, , ,Hamilton,L8R3P9,20220428140000,20220426154657
-80.131954445,43.9043169940001,2645,172386720,T0446,Retirement Home, ,Chartwell Montgomery Village Retirement Residence, , , ,155 Riddell Road, , ,Orangeville,L9W5H3,20220428135914,20220426154706
-76.12701149,44.3373129490001,2663,172386836,N0001,Retirement Home, ,Fox Run Retirement Residence, , , ,104 Thousand Islands Parkway,R.R. 2, ,Gananoque,K7G2V4,20220428135928,20220426154722
-80.736556043,42.8642234820001,2693,172387239,S0347,Retirement Home, ,Tillsonburg Retirement Residence, , , ,183 Rolph Street, , ,Tillsonburg,N4G3Y9,20220428140112,20220426154815
-80.3030821039999,42.8330958970001,2718,172387128,S0506,Retirement Home, ,Simcoe Heritage Retirement Home, , , ,182 Norfolk Street, , ,Simcoe,N3Y2W4,20220428135944,20220426154800
-75.724747545,45.3904192480001,2735,172386693,N0416,Retirement Home, ,Chartwell Duke of Devonshire Retirement Residence, , , ,1095 Carling Avenue, , ,Ottawa,K1Y4P6,20220428135914,20220426154702
-79.6678837439999,44.416258704,2752,172386555,N0414,Retirement Home, ,Amica Little Lake, , , ,70 Lakeside Terrace, , ,Barrie,L4M0J2,20220428135928,20220426154644
-82.407896175,42.97272952,2778,172387276,S0127,Retirement Home, ,Village on the St. Clair, , , ,170 Front Street, , ,Sarnia,N7T2M5,20220428135945,20220426154821
-75.685371418,45.2274128220001,2790,172386963,N0411,Retirement Home, ,Manotick Place Retirement Community, , , ,1145 Bridge Street, , ,Ottawa,K4M0G8,20220428135944,20220426154738
-80.485335315,43.4428127960001,2826,172387310,T0504,Retirement Home, ,Zora Srpski Dom, , , ,143 Madison Avenue, , ,Kitchener,N2G3M4,20220428140112,20220426154825
-77.509874322,44.1253552530001,2852,172387179,N0153,Retirement Home, ,The Carrington Retirement, , , ,114 Whites Road, , ,Quinte West,K8V5P5,20220428135944,20220426154807
-79.8607234959999,43.194827382,2909,172387295,S0088,Retirement Home, ,Westmount Terrace I, , , ,723 Rymal Road, , ,Hamilton,L9B2W1,20220428140037,20220426154823
-79.408414395,43.68552729,2926,172387213,T0171,Retirement Home, ,The Russell Hill Retirement Residence, , , ,262 St. Clair Avenue, , ,Toronto,M4V1R8,20220428140054,20220426154812
-76.235643137,44.477130269,2937,172387116,N0480,Retirement Home, ,Seeley's Bay Retirement Home, , , ,138 Main Street, , ,Seeley's Bay,K0H2N0,20220428140112,20220426154759
-79.919758958,44.767957052,2965,172386844,N0264,Retirement Home, ,Georgian Residences, , , ,101 Thompsons Road, , ,Penetanguishene,L9M0V3,20220428135944,20220426154723
-80.91969356,43.5219712890001,2976,172386786,T0113,Retirement Home, ,Country Meadows Retirement Residence, , , ,6124 Ana Street, , ,Brunner,N0K1C0,20220428140036,20220426154715
-79.736438503,43.7216070810001,3045,172386791,T0325,Retirement Home, ,Crescent Hill Place Retirement, , , ,3 Crescent Hill Drive, , ,Brampton,L6S2P2,20220428140054,20220426154715
-82.135324681,42.877833417,3067,172386829,S0219,Retirement Home, ,Fiddick's Retirement Home, , , ,437 First Avenue,Postal Office Box 340, ,Petrolia,N0N1R0,20220428140036,20220426154721
-79.702872553,44.387700898,3078,172387129,N0481,Retirement Home, ,Simcoe Terrace, , , ,44 Donald Street, , ,Barrie,L4N1E3,20220428140019,20220426154801
-76.364933659,45.4243804270001,3079,172386576,N0258,Retirement Home, ,Arnprior Villa, , , ,15 Arthur Street, , ,Arnprior,K7S1A1,20220428140036,20220426154647
-82.3731412289999,42.5910071540001,3098,172387283,S0409,Retirement Home, ,Wallaceburg Retirement Residence, , , ,70 Duke Street, , ,Wallaceburg,N8A5E4,20220428135929,20220426154821
-78.86652914,43.8982051520001,3106,172387178,T0175,Retirement Home, ,The Carriage House Retirement Residence, , , ,60 Bond Street, , ,Oshawa,L1G8C9,20220428140037,20220426154807
-74.501369718,45.1397334550001,3113,172387209,N0155,Retirement Home, ,The River Garden Retirement Residence, , , ,18 Oak Street, , ,Lancaster,K0C1N0,20220428140019,20220426154811
-76.0380096439999,45.345371227,3114,172386654,N0491,Retirement Home, ,Carp Commons Retirement Village, , , ,458 Donald B. Munro Drive, , ,Ottawa,K0A1L0,20220428140036,20220426154657
-78.788446816,43.910935158,3143,172387298,T0060,Retirement Home, ,White Cliffe Terrace, , , ,1460 Highway,Unit 2, ,Courtice,L1E3C4,20220428140037,20220426154823
-79.890807246,44.7434468490001,3160,172387218,N0123,Retirement Home, ,The Villa Retirement Lodge, , , ,689 Yonge Street, , ,Midland,L4R2E1,20220428140054,20220426154813
-79.0441125949999,43.8763388400001,3176,172387296,T0611,Retirement Home, ,Westney Gardens, , , ,1010 Westney Road, , ,Ajax,L1T4K6,20220428135929,20220426154823
-79.2063159419999,43.818840822,3187,172387253,T0543,Retirement Home, ,V Care Retirement Home Inc, , , ,1 Darby Court, , ,Toronto,M1B5H3,20220428135945,20220426154817
-79.466960741,43.99027864,3209,172387155,T0199,Retirement Home, ,Sunrise Senior Living of Aurora, , , ,3 Golf Links Drive, , ,Aurora,L4G7Y4,20220428140019,20220426154804
-79.130666215,43.7919683210001,3210,172386609,T0389,Retirement Home, ,Birdsilver Gardens Senior Support Centre, , , ,16 Birdsilver Gardens, , ,Toronto,M1C4M5,20220428140036,20220426154651
-76.642069148,44.2222297070001,3238,172387237,N0462,Retirement Home, ,The Windsor Retirement Residence, , , ,24 Park Crescent, , ,Amherstview,K7N0C3,20220428140037,20220426154815
-79.605507797,44.1177822560001,3254,172387186,T0541,Retirement Home, ,The Elden of Bradford, , , ,3131 8th Line, , ,Bradford West Gwillimbury,L3Z4H2,20220428140054,20220426154808
-80.038380554,45.362324546,3259,172386841,N0386,Retirement Home, ,Gardens of Parry Sound, , , ,12 College Drive, , ,Parry Sound,P2A0A9,20220428140054,20220426154722
-79.290367367,43.7952367140001,3294,172386603,T0294,Retirement Home, ,Bethseda Home (67), , , ,67 Belgreen Avenue, , ,Toronto,M1S1H5,20220428140053,20220426154651
-80.4928277179999,43.446815997,3317,172387265,T0599,Retirement Home, ,Victoria Place, , , ,290 Queen Street, , ,Kitchener,N2G1W3,20220428140019,20220426154819
-76.592484433,44.2369929120001,3318,172386690,N0073,Retirement Home, ,Chartwell Conservatory Pond Retirement Residence, , , ,1499 Stoneridge Drive, , ,Kingston,K7M9H9,20220428140036,20220426154702
-82.221229165,42.402267728,3349,172387136,S0491,Retirement Home, ,St. Angela's Meadow Retirement Lodge, , , ,20 Merici Way, , ,Chatham,N7L3L8,20220428140054,20220426154801
-81.395413912,43.555132772,3359,172386971,S0211,Retirement Home, ,Maplewood Manor, , , ,13 Church Street, , ,Seaforth,N0K1W0,20220428140112,20220426154739
-81.0110072849999,46.4616707750001,3370,172387171,N0440,Retirement Home, ,The Amberwood Suites, , , ,1385 Regent Street, , ,Greater Sudbury,P3E3Z1,20220428140000,20220426154806
-75.617729513,45.4325742600001,3401,172386633,N0226,Retirement Home, ,Camilla Gardens Retirement Home, , , ,1119 Bathgate Drive, , ,Ottawa,K1J9N4,20220428140111,20220426154655
-79.1281725539999,43.088308797,3424,172386954,S0480,Retirement Home, ,Lundy Manor, , , ,7860 Lundy's Lane, , ,Niagara Falls,L2H1H1,20220428140054,20220426154737
-76.6604858549999,44.2261182070001,3435,172386873,N0198,Retirement Home, ,Helen Henderson Care Centre, , , ,343 Amherst Drive, , ,Amherstview,K7N1X3,20220428140112,20220426154726
-84.284374542,46.5165451020001,3448,172387022,N0148,Retirement Home, ,Pathways Retirement Residence, , , ,375 Trunk Road, , ,Sault Ste. Marie,P6A6T5,20220428140000,20220426154746
-76.853614147,45.7194625550001,3459,172386783,N0131,Retirement Home, ,Country Haven Retirement Home, , , ,1387 Beachburg Road, , ,Beachburg,K0J1C0,20220428135944,20220426154715
-83.007517396,42.280105668,3492,172386745,S0058,Retirement Home, ,Chartwell Royal Marquis Retirement Residence, , , ,590 Grand Marais Road, , ,Windsor,N8X3H4,20220428140111,20220426154709
-79.538733228,43.587807366,3517,172386540,T0191,Retirement Home, ,Adeline's Lodge, , , ,379 Lake Promenade, , ,Toronto,M8W1C1,20220428135959,20220426154642
-78.157200718,43.9639701950001,3519,172386899,T0480,Retirement Home, ,James Club, , , ,239 James Street East, , ,Cobourg,K9A0K6,20220428140000,20220426154730
-79.8013065929999,43.3796547170001,3521,172386880,S0034,Retirement Home, ,Heritage Place, , , ,4151 Kilmer Drive, , ,Burlington,L7M5A9,20220428140036,20220426154727
-80.254914116,43.1402377540001,3524,172387017,S0416,Retirement Home, ,Park View Retirement Home, , , ,254 Dalhousie Street, , ,Brantford,N3S3V2,20220428140000,20220426154746
-79.4671179649999,46.31137683,3525,172386974,N0442,Retirement Home, ,Marina Point Village, , , ,225 Oak Street, , ,North Bay,P1B0A9,20220428140037,20220426154740
-79.592386746,43.604459967,3537,172386781,T0597,Retirement Home, ,Constitution Place, , , ,3051 Constitution Boulevard, , ,Mississauga,L4Y2Z1,20220428135944,20220426154714
-80.101074936,43.9154259970001,3560,172386601,T0245,Retirement Home, ,Bethsaida Retirement Home Ltd, , , ,3 Hillside Drive, , ,Orangeville,L9W1P5,20220428140018,20220426154650
-80.8726219609999,43.699755322,3561,172386789,S0495,Retirement Home, ,Countryview Retirement Residence, , , ,6369 Wellington County Road 9,R.R. 3, ,Listowel,N4W3G8,20220428140000,20220426154715
-78.9623647719999,43.9109031500001,3569,172386956,T0529,Retirement Home, ,Lynde Creek Manor, , , ,50 Paul Burns Way, , ,Whitby,L1R2Y9,20220428135914,20220426154737
-82.176376852,42.4112736320001,3592,172386813,S0095,Retirement Home, ,Eden Villa Retirement & Assisted Living, , , ,190 Stanley Avenue, , ,Chatham,N7M3J9,20220428140054,20220426154719
-79.134314956,43.0883129960001,3619,172386861,S0511,Retirement Home, ,Greycliff Manor, , , ,8158 Lundy's Lane, , ,Niagara Falls,L2H1H1,20220428140054,20220426154725
-80.0436904909999,43.6228272490001,3627,172386772,T0507,Retirement Home, ,Christie Oaks Care Home, , , ,128 Cobblehill Road, , ,Acton,L7J2N6,20220428140112,20220426154713
-80.534555729,43.4245108910001,3640,172386926,T0253,Retirement Home, ,Lanark Village, , , ,44 Lanark Crescent, , ,Kitchener,N2N2Z8,20220428140000,20220426154733
-82.8236368299999,42.1702926570001,3641,172386893,S0449,Retirement Home, ,Iler Lodge, , , ,111 Iler Avenue, , ,Essex,N8M1T6,20220428140036,20220426154729
-84.3253399549999,46.5149636,3648,172386688,N0074,Retirement Home, ,Chartwell Collegiate Heights Retirement Residence, , , ,95 Fauquier Avenue, , ,Sault Ste. Marie,P6B2B2,20220428135944,20220426154702
-81.8831525099999,42.955187843,3661,172386630,S0017,Retirement Home, ,Brookside Retirement Living, , , ,7835 Confederation Line, , ,Watford,N0M2S0,20220428140053,20220426154654
-75.9268417009999,45.2651519180001,3685,172387300,N0506,Retirement Home, ,Wildpine Residence, , , ,10 Wildpine Court, , ,Ottawa,K2S1C6,20220428140019,20220426154824
-74.71485718,45.0257009270001,3686,172386718,N0063,Retirement Home, ,Chartwell McConnell Retirement Residence, , , ,801 Fourth Street, , ,Cornwall,K6H7M8,20220428140036,20220426154706
-81.20002418,42.7763598440001,3688,172386982,S0475,Retirement Home, ,Metcalfe Gardens, , , ,45 Metcalfe Street, , ,St. Thomas,N5R5Y1,20220428140019,20220426154741
-79.2517766839999,42.9823972720001,3694,172387189,S0536,Retirement Home, ,The Grand Canal Retirement Residence, , , ,439 King Street, , ,Welland,L3B0J5,20220428135914,20220426154809
-79.66832224,44.373341097,3709,172387120,N0418,Retirement Home, ,Serenity-Barrie, , , ,410 Hurst Drive, , ,Barrie,L4N6N1,20220428135929,20220426154759
-79.688885265,43.4639500380001,3719,172387042,T0548,Retirement Home, ,Queens Avenue Retirement Residence, , , ,1056 Queens Avenue, , ,Oakville,L6H6R3,20220428140037,20220426154749
-74.750793992,45.0319347270001,3733,172387260,N0468,Retirement Home, ,Valley Garden Cornwall Retirement Centre, , , ,1320 Lisieux Street, , ,Cornwall,K6J4Z4,20220428135945,20220426154818
-75.924137205,45.3238590290001,3755,172387164,N0271,Retirement Home, ,Symphony Senior Living Kanata, , , ,27 Weaver Crescent, , ,Ottawa,K2K2Z8,20220428140019,20220426154805
-80.529867165,43.8316905620001,3756,172386640,T0032,Retirement Home, ,Caressant Care - Arthur, , , ,215 Eliza Street, , ,Arthur,N0G1A0,20220428140036,20220426154655
-82.3650649639999,43.0030684270001,3783,172387251,S0146,Retirement Home, ,Twin Lakes Village, , , ,1310 Murphy Road, , ,Sarnia,N7S2Y6,20220428140037,20220426154817
-79.672607258,43.4419482340001,3799,172387194,T0271,Retirement Home, ,The Kensington, , , ,25 Lakeshore Road, , ,Oakville,L6K1C6,20220428140054,20220426154809
-75.563841595,45.432581262,3811,172386595,N0479,Retirement Home, ,Bearbrook Retirement Residence, , , ,2645 Innes Road, , ,Ottawa,K1B3J7,20220428135928,20220426154649
-74.878515477,45.559529712,3837,172386580,N0525,Retirement Home, ,Auberge Plein Soleil, , , ,258 Telegraphe Road, , ,Alfred,K0B1A0,20220428140053,20220426154647
-75.455207862,45.4710720740001,3838,172387304,N0537,Retirement Home, ,Willowbend Retirement Community, , , ,1980 Trim Road, , ,Ottawa,K4A4S7,20220428135945,20220426154824
-75.814925369,45.328783834,3862,172387238,N0008,Retirement Home, ,Thorncliffe Place Retirement Home, , , ,1 Thorncliffe Place, , ,Ottawa,K2H9N9,20220428140019,20220426154815
-79.452676942,44.0536795520001,3863,172386676,T0094,Retirement Home, ,Chartwell Alexander Muir Retirement Residence, , , ,197 Prospect Street, , ,Newmarket,L3Y3T7,20220428140036,20220426154700
-80.581295547,43.462907295,3890,172386687,T0464,Retirement Home, ,Chartwell Clair Hills Retirement Community, , , ,530 Columbia Street, , ,Waterloo,N2T0B1,20220428140111,20220426154702
-75.706608429,45.2719590290001,3895,172387039,N0398,Retirement Home, ,Prince of Wales Manor, , , ,22 Barnstone Drive, , ,Ottawa,K2G2P9,20220428140112,20220426154748
-80.978084763,43.361789258,3911,172386677,S0067,Retirement Home, ,Chartwell Anne Hathaway Retirement Residence, , , ,480 Downie Street, , ,Stratford,N5A7Y5,20220428140018,20220426154700
-74.876874077,45.5609100130001,3917,172387025,N0240,Retirement Home, ,Pension du Bonheur, , , ,176 St. Joseph Street, , ,Alfred,K0B1A0,20220428135914,20220426154747
-80.29271211,42.934808016,3933,172386848,S0505,Retirement Home, ,Golden Pond Retirement Lodge, , , ,39 Alice Street,R.R. 4, ,Waterford,N0E1Y0,20220428135929,20220426154723
-79.298578772,43.8272871200001,3966,172386985,T0531,Retirement Home, ,Mon Sheong Private Care, , , ,2 Sun Yat-sen Avenue, , ,Markham,L3R5Z3,20220428140054,20220426154741
-80.1793329229999,43.49227942,3976,172386876,T0116,Retirement Home, ,Heritage House Guelph, , , ,2113 Gordon Street, , ,Guelph,N1L1G7,20220428140112,20220426154727
-75.5033464799999,45.4898862750001,3989,172387041,N0519,Retirement Home, ,Promenades Seniors' Suites, , , ,150 Rossignol Drive, , ,Ottawa,K4A0N2,20220428140000,20220426154749
-79.665655839,44.368850396,4017,172386544,N0515,Retirement Home, ,Allandale Station Retirement Residence, , , ,357 Yonge Street, , ,Barrie,L4N4K3,20220428135914,20220426154642
-75.677054433,45.4398168590001,4047,172386722,N0052,Retirement Home, ,Chartwell New Edinburgh Square Retirement Residence, , , ,420 MacKay Street, , ,Ottawa,K1M2C4,20220428135944,20220426154706
-79.4660378409999,43.9949428410001,4063,172386729,T0104,Retirement Home, ,Chartwell Park Place Retirement Residence, , , ,15055 Yonge Street, , ,Aurora,L4G6T4,20220428140111,20220426154707
-81.28913112,42.909726764,4070,172386578,S0425,Retirement Home, ,Ashwood Manor, , , ,79 David Street, , ,London,N6P1B4,20220428140018,20220426154647
-79.395739345,43.1595853970001,4071,172386727,S0421,Retirement Home, ,Chartwell Orchards Retirement Residence, , , ,3421 Frederick Avenue, , ,Lincoln,L0R2C0,20220428140000,20220426154707
-82.4609959109999,42.088891161,4075,172387202,S0529,Retirement Home, ,The Meadows of Wheatley Ltd., , , ,21205 Pier Road, , ,Wheatley,N0P2P0,20220428140054,20220426154810
-79.260707989,43.002012375,4086,172387115,S0152,Retirement Home, ,Seasons Welland, , , ,163 First Avenue, , ,Welland,L3C0A3,20220428140112,20220426154759
-79.2455727829999,42.9835942730001,4111,172387033,S0523,Retirement Home, ,Plymouth Cordage Retirement Community, , , ,110 First Street, , ,Welland,L3B4S2,20220428135944,20220426154748
-79.606604765,43.766621495,4144,172387267,T0525,Retirement Home, ,Villa Da Vinci Retirement Residence, , , ,7371 Martin Grove Road, , ,Vaughan,L4L9E4,20220428140112,20220426154819
-79.256655786,42.9825512720001,4172,172387138,S0129,Retirement Home, ,St. Charles Village, , , ,30 Nova Crescent, , ,Welland,L3C6P8,20220428135944,20220426154802
-75.471163968,45.474947274,4192,172387037,N0397,Retirement Home, ,Portobello Manor, , , ,691 Valin Street, , ,Ottawa,K4A0G3,20220428135944,20220426154748
-79.659902737,44.363728795,4216,172386946,T0583,Retirement Home, ,Livita Barrington Retirement Residence, , , ,450 Yonge Street, , ,Barrie,L4N4E2,20220428140019,20220426154736
-79.386867089,43.698931993,4222,172387180,T0276,Retirement Home, ,The Claremont, , , ,305 Balliol Street, , ,Toronto,M4S3H5,20220428135914,20220426154807
-78.325952102,44.300783847,4237,172387096,T0048,Retirement Home, ,Rubidge Retirement Residence, , , ,246 Rubidge Street, , ,Peterborough,K9J3P2,20220428135929,20220426154756
-78.3162413009999,44.329161952,4247,172387026,T0393,Retirement Home, ,Peterborough Retirement Residence, , , ,1039 Water Street, , ,Peterborough,K9H3P5,20220428140037,20220426154747
-79.3004191049999,43.0437375810001,4265,172386951,S0091,Retirement Home, ,Lookout Ridge Retirement Community, , , ,1505 Lookout Street, , ,Pelham,L0S1E5,20220428140054,20220426154737
-78.371112215,44.288728443,4284,172386903,T0506,Retirement Home, ,Kawartha Heights Retirement Home, , , ,2300 Denure Drive, , ,Peterborough,K9K2G3,20220428135944,20220426154730
-78.810168521,43.8901434530001,4299,172387243,T0460,Retirement Home, ,Traditions of Durham Retirement Residence, , , ,1255 Bloor Street, , ,Oshawa,L1H0B3,20220428140001,20220426154816
-75.922507307,45.352755034,4307,172386711,N0078,Retirement Home, ,Chartwell Kanata Retirement Residence, , , ,20 Shirley's Brook Drive, , ,Ottawa,K2K2W8,20220428140018,20220426154705
-75.291066814,45.545234093,4313,172387050,N0238,Retirement Home, ,Résidence Simon, , , ,845 Saint Jean Street, , ,Clarence-Rockland,K4K1K5,20220428135914,20220426154750
-75.932400803,45.2710583190001,4327,172386870,N0492,Retirement Home, ,Hazeldean Gardens Retirement Residence, , , ,6130 Hazeldean Road, , ,Ottawa,K2S2M2,20220428135929,20220426154726
-75.265016182,45.274225648,4359,172386936,N0412,Retirement Home, ,Le Pavillon, , , ,1122 Notre Dame Avenue, , ,Embrun,K0A1W0,20220428140019,20220426154735
-79.873105504,43.2492112910001,4365,172387176,S0444,Retirement Home, ,The Cardinal Retirement Residence, , , ,10 Herkimer Street, , ,Hamilton,L8P2G2,20220428135914,20220426154807
-79.7161436809999,43.5495814510001,4377,172386553,T0147,Retirement Home, ,Amica Erin Mills, , , ,4620 Kimbermount Avenue, , ,Mississauga,L5M5W5,20220428140018,20220426154644
-79.73256527,43.366416918,4378,172386713,S0436,Retirement Home, ,Chartwell Lakeshore Retirement Residence, , , ,5314 Lakeshore Road, , ,Burlington,L7L6L8,20220428140000,20220426154705
-81.053299053,42.980491488,4384,172386805,S0427,Retirement Home, ,Dorchester Terrace Retirement Residence, , , ,143 Byron Avenue, , ,Dorchester,N0L1G5,20220428135914,20220426154717
-76.88751445,45.628521639,4400,172386641,N0024,Retirement Home, ,Caressant Care - Cobden, , , ,12 Wren Drive, , ,Cobden,K0J1K0,20220428135928,20220426154655
-81.3063726349999,43.0202399820001,4443,172386556,S0101,Retirement Home, ,Amica London, , , ,517 Fanshawe Park Road, , ,London,N6G0C1,20220428140111,20220426154644
-81.174835989,42.962973579,4451,172386575,S0221,Retirement Home, ,Arbor Trace Alzheimer's Special Care Center, , , ,120 Chelton Road, , ,London,N6M1C6,20220428135959,20220426154647
-79.1390663459999,44.104484475,4456,172386632,T0070,Retirement Home, ,Butternut Manor, , , ,3 Norm Goodspeed Drive, , ,Uxbridge,L9P0B7,20220428135914,20220426154654
-79.2075972389999,43.783652816,4473,172386534,T0502,Retirement Home, ,A Better Way Retirement Home Corporation, , , ,22 Purpledusk Trail, , ,Toronto,M1E4C7,20220428135928,20220426154641
-78.834990634,43.9418358610001,4505,172386866,T0438,Retirement Home, ,Harmony Hill Retirement Community, , , ,1335 Benson Street, , ,Oshawa,L1K0W6,20220428140112,20220426154725
-76.2580336789999,44.898970741,4512,172386652,N0478,Retirement Home, ,Carolina Retirement Residence, , , ,12 Alma Street, , ,Perth,K7H2R7,20220428135944,20220426154657
-79.384435493,43.751408602,4527,172386666,T0065,Retirement Home, ,Cedarhurst Dementia Care Home, , , ,2601 Bayview Avenue, , ,Toronto,M2L1B5,20220428140111,20220426154659
-80.990344867,43.3650045580001,4536,172386665,S0092,Retirement Home, ,Cedarcroft Stratford Retirement Residence, , , ,260 Church Street, , ,Stratford,N5A2R6,20220428140000,20220426154659
-74.6316731749999,45.31111588,4542,172386767,N0517,Retirement Home, ,Chateau Glengarry Retirement Living Centre, , , ,105 St. Paul Street, , ,Alexandria,K0C1A0,20220428135914,20220426154712
-80.3840018609999,43.1989282580001,4591,172387024,S0222,Retirement Home, ,Penmarvian Retirement Home, , , ,185 Grand River Street North, , ,Brant,N3L2N2,20220428140037,20220426154746
